Wall time,Step,Reward
1715416670,462720,-81.93663025
1715416701,462848,-81.74812317
1715416733,462976,-82.9937973
1715416859,463488,-82.31743622
1715416891,463616,-82.47153473
1715417017,464128,-82.83769989
1715417049,464256,-82.58108521
1715417112,464512,-82.13586426
1715417144,464640,-82.52422333
1715417175,464768,-82.15547943
1715417207,464896,-83.86269379
1715417238,465024,-84.21540833
1715417302,465280,-83.86468506
1715417365,465536,-84.47555542
1715417396,465664,-84.27464294
1715417428,465792,-82.91200256
1715417460,465920,-83.2702179
1715417586,466432,-83.04969788
1715417621,466560,-81.98977661
1715417652,466688,-81.84513855
1715417684,466816,-82.35344696
1715417716,466944,-81.99740601
1715417810,467328,-80.90989685
1715417937,467840,-80.12163544
1715418000,468096,-79.68182373
1715418032,468224,-78.02960968
1715418095,468480,-77.23991394
1715418126,468608,-77.477211
1715418190,468864,-77.14950562
1715418221,468992,-75.77410126
1715418253,469120,-75.80636597
1715418316,469376,-75.50069427
1715418379,469632,-75.10185242
1715418442,469888,-74.72148895
1715418474,470016,-74.83551025
1715418506,470144,-75.08070374
1715418569,470400,-74.52190399
1715418601,470528,-75.03372192
1715418632,470656,-75.04684448
1715418664,470784,-74.78653717
1715418695,470912,-74.31596375
1715418759,471168,-74.54505157
1715418790,471296,-74.45603943
1715418822,471424,-74.916008
1715418853,471552,-75.21765137
1715418885,471680,-75.62381744
1715418917,471808,-74.83030701
1715418948,471936,-74.92913055
1715419043,472320,-76.46695709
1715419078,472448,-74.96965027
1715419109,472576,-75.07303619
1715419141,472704,-74.02546692
1715419236,473088,-76.05294037
1715419331,473472,-75.66390228
1715419362,473600,-77.82991791
1715419394,473728,-76.8791275
1715419460,473984,-74.29611969
1715419492,474112,-74.88811493
1715419523,474240,-75.55807495
1715419555,474368,-75.33875275
1715419618,474624,-78.21209717
1715419650,474752,-78.61943054
1715419681,474880,-78.9288559
1715419744,475136,-79.16483307
1715419811,475392,-82.33666992
1715419874,475648,-82.79488373
1715419905,475776,-83.39836884
1715419969,476032,-84.68237305
1715420000,476160,-84.85599518
1715420032,476288,-85.25898743
1715420063,476416,-85.5847168
1715420095,476544,-85.8553009
1715420158,476800,-86.6830368
1715420190,476928,-86.68148804
1715420222,477056,-87.11720276
1715420316,477440,-87.28152466
1715420380,477696,-87.15253448
1715420411,477824,-86.95013428
1715420474,478080,-87.63653564
1715420506,478208,-87.94033813
1715420538,478336,-87.23113251
1715420569,478464,-86.98999786
1715420601,478592,-87.04235077
1715420632,478720,-88.77760315
1715420696,478976,-90.61386108
1715420727,479104,-90.77561951
1715420790,479360,-91.18457031
1715420822,479488,-91.46602631
1715420854,479616,-91.09900665
1715420888,479744,-92.25434113
1715420920,479872,-92.5138092
1715420951,480000,-94.08146667
1715421046,480384,-97.40490723
1715421078,480512,-97.22719574
1715421110,480640,-97.69953918
1715421141,480768,-97.73877716
1715421204,481024,-97.80001831
1715421236,481152,-97.6456604
1715421268,481280,-97.57540131
1715421299,481408,-97.66453552
1715421362,481664,-96.31556702
1715421394,481792,-96.49969482
1715421552,482432,-94.20201874
1715421615,482688,-95.30200195
1715421647,482816,-95.0016861
1715421742,483200,-94.82578278
1715421773,483328,-94.4706192
1715421805,483456,-94.45388794
1715421868,483712,-94.70461273
1715421900,483840,-94.76680756
1715421931,483968,-94.43551636
1715421963,484096,-94.2600174
1715421995,484224,-94.35246277
1715422026,484352,-94.09692383
1715422058,484480,-94.49414063
1715422089,484608,-94.79724884
1715422153,484864,-94.8600769
1715422184,484992,-94.56139374
1715422247,485248,-93.97041321
1715422279,485376,-93.4955368
1715422405,485888,-92.38294983
1715422437,486016,-91.91461182
1715422469,486144,-91.6558075
1715422500,486272,-91.10269928
1715422532,486400,-91.104599
1715422563,486528,-91.17675018
1715422690,487040,-90.7429657
1715422721,487168,-90.7094574
1715422753,487296,-89.96886444
1715422785,487424,-89.82855988
1715422816,487552,-90.11682129
1715422848,487680,-90.30686951
1715422911,487936,-89.22193146
1715422943,488064,-89.48119354
1715422974,488192,-89.55581665
1715423006,488320,-89.71489716
1715423038,488448,-89.72290039
1715423069,488576,-89.6795578
1715423132,488832,-89.95339966
1715423164,488960,-88.71374512
1715423196,489088,-88.371521
1715423227,489216,-88.05724335
1715423259,489344,-88.06197357
1715423322,489600,-87.8230896
1715423417,489984,-86.99545288
1715423480,490240,-87.28691101
1715423512,490368,-87.41986084
1715423543,490496,-87.56110382
1715423575,490624,-87.09244537
1715423606,490752,-87.78450775
1715423733,491264,-87.52451324
1715423764,491392,-87.39272308
1715423831,491648,-87.54885101
1715423894,491904,-86.82427216
1715423926,492032,-86.84616852
1715423957,492160,-86.67308807
1715423989,492288,-86.66127777
1715424020,492416,-86.14570618
1715424087,492672,-84.19700623
1715424118,492800,-84.01571655
1715424150,492928,-84.08428192
1715424213,493184,-83.82030487
1715424245,493312,-83.40264893
1715424276,493440,-82.99349976
1715424308,493568,-83.41123962
1715424371,493824,-82.05996704
1715424403,493952,-81.58196259
1715424466,494208,-81.85135651
1715424497,494336,-81.52757263
1715424529,494464,-81.15129089
1715424561,494592,-81.02536011
1715424592,494720,-80.59389496
1715424624,494848,-80.45378113
1715424655,494976,-81.21346283
1715424687,495104,-80.64355469
1715424719,495232,-80.43404388
1715424750,495360,-80.15470886
1715424877,495872,-79.61133575
1715424908,496000,-79.42907715
1715424940,496128,-79.04121399
1715425003,496384,-78.94802094
1715425035,496512,-78.60591888
1715425161,497024,-77.25530243
1715425224,497280,-76.37664795
1715425256,497408,-76.10318756
1715425288,497536,-76.05526733
1715425382,497920,-74.50223541
1715425414,498048,-74.10120392
1715425446,498176,-72.46550751
1715425480,498304,-70.61916351
1715425512,498432,-69.3850174
1715425543,498560,-69.13275146
1715425575,498688,-69.11682129
1715425607,498816,-68.77492523
1715425638,498944,-69.93190765
1715425670,499072,-70.64859772
1715425702,499200,-69.60652924
1715425733,499328,-68.99120331
1715425765,499456,-69.02046204
1715425796,499584,-68.2440033
1715425860,499840,-67.97602844
1715425923,500096,-69.55786896
1715425957,500224,-68.58547974
1715425989,500352,-66.33113098
1715426021,500480,-64.54672241
1715426118,500864,-61.6824913
1715426150,500992,-61.53508759
1715426182,501120,-60.87670517
1715426213,501248,-60.52446747
1715426308,501632,-58.8898201
1715426340,501760,-58.51847076
1715426403,502016,-57.82472229
1715426435,502144,-57.62809372
1715426529,502528,-58.54133987
1715426561,502656,-58.40888596
1715426593,502784,-58.2383194
1715426656,503040,-58.03303528
1715426687,503168,-58.06270981
1715426719,503296,-58.31495285
1715426814,503680,-58.63843536
1715426845,503808,-58.70600128
1715426877,503936,-58.83233643
1715426909,504064,-59.05533218
1715426940,504192,-60.36314774
1715426972,504320,-61.07029724
1715427003,504448,-62.59793091
1715427038,504576,-64.80207825
1715427101,504832,-66.40274048
1715427133,504960,-66.87586975
1715427164,505088,-67.38804626
1715427196,505216,-67.02098846
1715427322,505728,-66.67114258
1715427354,505856,-67.05957031
1715427386,505984,-67.27346039
1715427417,506112,-67.19909668
1715427449,506240,-66.3866272
1715427512,506496,-67.43247986
1715427575,506752,-69.90190887
1715427639,507008,-71.26048279
1715427670,507136,-71.228508
1715427702,507264,-71.62901306
1715427765,507520,-71.86820221
1715427797,507648,-72.33995819
1715427828,507776,-72.63582611
1715427891,508032,-73.77459717
1715427955,508288,-74.06517792
1715427986,508416,-74.22862244
1715428049,508672,-74.19071198
1715428081,508800,-74.1422348
1715428113,508928,-74.26173401
1715428210,509312,-72.41871643
1715428242,509440,-72.31550598
1715428274,509568,-72.3415451
1715428305,509696,-72.69472504
1715428337,509824,-71.1088028
1715428369,509952,-71.3948288
1715428400,510080,-71.73942566
1715428463,510336,-70.08368683
1715428495,510464,-68.76446533
1715428527,510592,-68.34540558
1715428558,510720,-67.1885376
1715428590,510848,-66.88311768
1715428621,510976,-66.57402039
1715428719,511360,-64.57472992
1715428751,511488,-63.50008011
1715428814,511744,-63.07915878
1715428846,511872,-65.44171143
1715428877,512000,-65.79873657
1715428940,512256,-65.53622437
1715428972,512384,-66.38210297
1715429004,512512,-65.26528168
1715429098,512896,-65.51050568
1715429130,513024,-66.79421997
1715429162,513152,-66.77881622
1715429193,513280,-68.15822601
1715429228,513408,-66.89866638
1715429260,513536,-66.63379669
1715429291,513664,-66.58394623
1715429323,513792,-66.55825806
1715429354,513920,-66.34725189
1715429418,514176,-66.03914642
1715429449,514304,-66.66573334
1715429481,514432,-67.23487854
1715429512,514560,-67.40987396
1715429544,514688,-67.23320007
1715429576,514816,-66.96183777
1715429639,515072,-66.19483185
1715429734,515456,-67.81967926
1715429860,515968,-67.56856537
1715429955,516352,-67.26702118
1715429986,516480,-67.06563568
1715430018,516608,-67.16971588
1715430050,516736,-68.36109924
1715430081,516864,-68.00270844
1715430113,516992,-67.79299164
1715430148,517120,-65.05606079
1715430179,517248,-64.73827362
1715430211,517376,-64.4811554
1715430242,517504,-65.18588257
1715430274,517632,-65.23416138
1715430306,517760,-65.17699432
1715430369,518016,-65.11127472
1715430400,518144,-65.11719513
1715430498,518528,-63.05735016
1715430561,518784,-63.82222366
1715430593,518912,-63.37016296
1715430625,519040,-62.44551849
1715430656,519168,-61.79069519
1715430688,519296,-62.15769196
1715430751,519552,-62.12634277
1715430877,520064,-63.7518959
1715430912,520192,-62.49901199
1715430944,520320,-62.87282944
1715431007,520576,-61.48585892
1715431039,520704,-61.41962433
1715431070,520832,-61.58743668
1715431102,520960,-60.3578949
1715431165,521216,-60.66845322
1715431228,521472,-59.92349243
1715431323,521856,-59.84427261
1715431449,522368,-59.00047684
1715431579,522880,-60.82491684
1715431610,523008,-60.81641006
1715431642,523136,-61.84406662
1715431705,523392,-64.47348022
1715431737,523520,-64.25829315
1715431768,523648,-64.96962738
1715431800,523776,-65.1652298
1715431835,523904,-62.40885544
1715431898,524160,-61.42409134
1715431930,524288,-61.28464127
1715431961,524416,-61.22202682
1715431993,524544,-61.47974777
1715432024,524672,-62.54550934
1715432056,524800,-61.21575928
1715432119,525056,-60.64363861
1715432151,525184,-61.73352814
1715432182,525312,-61.91939545
1715432246,525568,-61.51311493
1715432309,525824,-62.0885849
1715432340,525952,-62.12330627
1715432372,526080,-62.2722435
1715432404,526208,-62.39130783
1715432498,526592,-63.72115707
1715432530,526720,-65.02871704
1715432593,526976,-64.86921692
1715432625,527104,-64.87944794
1715432656,527232,-66.45336914
1715432720,527488,-67.34239197
1715432783,527744,-68.57728577
1715432815,527872,-68.79689026
1715432878,528128,-69.74872589
1715432909,528256,-69.70349884
1715432941,528384,-70.0199585
1715432973,528512,-70.07842255
1715433004,528640,-70.77078247
1715433099,529024,-72.15708923
1715433131,529152,-72.16718292
1715433162,529280,-72.37631226
1715433194,529408,-72.74168396
1715433257,529664,-72.11958313
1715433355,530048,-71.13329315
1715433386,530176,-73.48890686
1715433418,530304,-75.97406769
1715433450,530432,-75.90925598
1715433481,530560,-76.27587128
1715433513,530688,-74.91909027
1715433611,531072,-72.6517334
1715433642,531200,-73.75019073
1715433706,531456,-73.68206787
1715433737,531584,-73.49364471
1715433769,531712,-73.43956757
1715433800,531840,-73.56558228
1715433832,531968,-73.19303894
1715433927,532352,-69.83618164
1715433958,532480,-69.65696716
1715433990,532608,-69.57176971
1715434022,532736,-68.99394226
1715434211,533504,-67.74208069
1715434274,533760,-66.72453308
1715434306,533888,-67.07804871
1715434401,534272,-63.67147827
1715434467,534528,-60.20597839
1715434499,534656,-60.45198441
1715434530,534784,-60.08125305
1715434562,534912,-60.1185112
1715434594,535040,-59.9765892
1715434625,535168,-60.20710754
1715434688,535424,-58.78268051
1715434720,535552,-58.54616928
1715434752,535680,-58.42691422
1715434783,535808,-57.39244843
1715434846,536064,-57.90464401
1715434878,536192,-59.38956451
1715434910,536320,-59.70598984
1715434941,536448,-59.75966644
1715435004,536704,-59.74827194
1715435036,536832,-59.66909027
1715435068,536960,-59.54779053
1715435099,537088,-62.17995834
1715435131,537216,-61.90716934
1715435162,537344,-63.12534714
1715435229,537600,-61.76698685
1715435323,537984,-60.46997452
1715435355,538112,-60.44269562
1715435418,538368,-62.74865341
1715435545,538880,-64.47590637
1715435576,539008,-64.46929169
1715435640,539264,-61.77624512
1715435671,539392,-60.69929123
1715435737,539648,-58.87289047
1715435804,539904,-54.95365524
1715435870,540160,-54.24703598
1715435901,540288,-55.45343018
1715435933,540416,-55.89846802
1715435996,540672,-55.77225876
1715436028,540800,-54.12472916
1715436062,540928,-51.21993637
1715436094,541056,-49.08654404
1715436126,541184,-47.61087799
1715436160,541312,-45.24557114
1715436192,541440,-44.97766113
1715436226,541568,-42.30818939
1715436264,541696,-41.67904282
1715436299,541824,-37.49794769
1715436330,541952,-35.85968399
1715436403,542208,-30.4374485
1715436503,542592,-23.10201263
1715436538,542720,-20.38620949
1715436570,542848,-19.1815815
1715436636,543104,-18.75436592
1715436667,543232,-16.69792938
1715436702,543360,-12.91327477
1715436737,543488,-10.04827309
1715436771,543616,-5.805154324
1715436935,544256,1.250189543
1715436970,544384,0.404032618
1715437071,544768,5.444100857
1715437105,544896,7.297823906
1715437169,545152,7.43861866
1715437203,545280,8.91904068
1715437336,545792,10.99711037
1715437370,545920,11.67137909
1715437405,546048,12.20814514
1715437471,546304,12.19443512
1715437503,546432,13.31516743
1715437540,546560,14.67973042
1715437572,546688,12.60281944
1715437606,546816,13.43168163
1715437641,546944,14.2266798
1715437676,547072,16.52190399
1715437742,547328,15.63074207
1715437777,547456,13.49866295
1715437811,547584,13.39832211
1715437843,547712,14.61092281
1715437877,547840,14.78523922
1715437909,547968,14.51078796
1715437941,548096,13.86327362
1715437972,548224,11.79262352
1715438010,548352,12.32508373
1715438114,548736,15.87300682
1715438180,548992,17.46844482
1715438214,549120,20.25926208
1715438281,549376,18.25098419
1715438350,549632,17.06542206
1715438384,549760,19.4085083
1715438419,549888,21.59547615
1715438460,550016,24.97595406
1715438494,550144,25.95720482
1715438561,550400,25.1894207
1715438592,550528,25.5072937
1715438725,551040,24.60700798
1715438756,551168,23.15005112
1715438791,551296,23.9420948
1715438825,551424,23.72395706
1715438932,551808,25.76983452
1715438964,551936,25.96246719
1715439036,552192,28.59566307
1715439071,552320,29.2678566
1715439178,552704,37.0988121
1715439212,552832,36.54693222
1715439244,552960,33.8584938
1715439278,553088,35.15488434
1715439316,553216,34.83491516
1715439351,553344,34.74846649
1715439382,553472,36.05053711
1715439420,553600,34.73267746
1715439454,553728,36.24853897
1715439492,553856,36.38712692
1715439527,553984,36.70745087
1715439567,554112,38.90993118
1715439636,554368,38.53321075
1715439709,554624,41.39839172
1715439746,554752,42.15219498
1715439816,555008,45.97489166
1715439850,555136,48.62179184
1715439885,555264,48.5978775
1715439954,555520,47.89492798
1715439989,555648,48.03177261
1715440061,555904,49.52466965
1715440098,556032,50.41163254
1715440171,556288,50.69143677
1715440246,556544,50.85410309
1715440356,556928,53.55277634
1715440393,557056,53.67180634
1715440503,557440,56.11373901
1715440578,557696,56.0181694
1715440613,557824,55.83236313
1715440648,557952,55.14717865
1715440720,558208,55.49088669
1715440754,558336,55.32205582
1715440795,558464,55.80053329
1715440905,558848,55.38441086
1715440940,558976,57.74187088
1715441009,559232,56.41687012
1715441081,559488,55.59799194
1715441116,559616,55.66955948
1715441222,560000,55.22486877
1715441295,560256,54.32921982
1715441329,560384,54.14296722
1715441430,560768,51.29299164
1715441465,560896,51.43011093
1715441502,561024,50.97428513
1715441540,561152,51.0063324
1715441575,561280,49.77415848
1715441612,561408,50.12737656
1715441650,561536,50.08830643
1715441681,561664,49.57848358
1715441719,561792,50.39832306
1715441754,561920,49.42058182
1715441791,562048,49.4009285
1715441866,562304,49.67118835
1715441901,562432,48.37386322
1715441979,562688,48.62094879
1715442048,562944,49.17597198
1715442086,563072,48.83387375
1715442190,563456,49.85436249
1715442228,563584,49.73098755
1715442300,563840,50.11335373
1715442334,563968,50.04179001
1715442369,564096,51.68803024
1715442407,564224,52.24452972
1715442444,564352,53.33748245
1715442516,564608,52.56486511
1715442554,564736,53.27818298
1715442626,564992,54.639328
1715442661,565120,54.24898529
1715442736,565376,53.42377853
1715442771,565504,54.43837738
1715442805,565632,54.2838974
1715442843,565760,54.06160736
1715442881,565888,53.91939926
1715442918,566016,55.94924164
1715442990,566272,55.18257904
1715443138,566784,55.02183914
1715443172,566912,54.97677612
1715443213,567040,55.55270386
1715443251,567168,55.77049255
1715443288,567296,55.20272064
1715443323,567424,55.17353439
1715443361,567552,55.0335083
1715443398,567680,56.26805878
1715443439,567808,56.14450455
1715443586,568320,56.17223358
1715443624,568448,56.37644196
1715443658,568576,57.22302246
1715443696,568704,57.73243713
1715443809,569088,58.28900909
1715443846,569216,58.15380859
1715443884,569344,57.82394791
1715443956,569600,58.05408478
1715443994,569728,57.75666428
1715444069,569984,58.70627975
1715444141,570240,58.66382217
1715444179,570368,58.13607025
1715444217,570496,57.83178329
1715444326,570880,57.44037247
1715444364,571008,54.64448166
1715444402,571136,54.62060928
1715444436,571264,53.89696884
1715444471,571392,53.97040558
1715444506,571520,54.04387665
1715444543,571648,53.75082397
1715444615,571904,53.61535263
1715444656,572032,53.60697556
1715444769,572416,53.1881485
1715444948,573056,51.8924942
1715445023,573312,52.54282379
1715445061,573440,51.98025513
1715445098,573568,51.88842773
1715445136,573696,52.13794327
1715445174,573824,52.66509628
1715445211,573952,52.51734924
1715445330,574336,56.22590256
1715445368,574464,56.58813477
1715445402,574592,56.141716
1715445440,574720,55.84231567
1715445480,574848,56.34875107
1715445556,575104,56.38995361
1715445634,575360,56.67463303
1715445672,575488,57.5103035
1715445709,575616,57.21351242
1715445787,575872,59.24844742
1715445822,576000,59.28115463
1715445860,576128,59.05445862
1715445897,576256,58.82923126
1715445935,576384,58.58388138
1715445975,576512,58.97475433
1715446013,576640,59.3854332
1715446051,576768,59.07797623
1715446088,576896,58.99570084
1715446129,577024,59.12579346
1715446279,577536,58.62181854
1715446355,577792,59.59919357
1715446389,577920,59.52448273
1715446427,578048,59.73819733
1715446464,578176,59.56282425
1715446499,578304,59.54073334
1715446615,578688,58.89749527
1715446690,578944,57.92572021
1715446847,579456,58.61577225
1715446928,579712,58.17139435
1715446965,579840,58.39368057
1715447044,580096,57.37764359
1715447194,580608,57.140625
1715447232,580736,57.43570328
1715447269,580864,57.08857346
1715447304,580992,57.13796234
1715447345,581120,56.98839951
1715447504,581632,57.97998047
1715447579,581888,58.1697464
1715447614,582016,58.9048233
1715447692,582272,58.5083847
1715447730,582400,58.24238205
1715447843,582784,56.49578094
1715447877,582912,55.00170135
1715447915,583040,54.96650314
1715447990,583296,55.50085831
1715448062,583552,55.44507217
1715448100,583680,54.94065094
1715448137,583808,55.51658249
1715448213,584064,55.19714355
1715448250,584192,55.57686234
1715448329,584448,55.16202164
1715448369,584576,55.13918686
1715448410,584704,55.84474182
1715448488,584960,56.01737595
1715448529,585088,56.70114517
1715448566,585216,56.94061661
1715448604,585344,56.56822968
1715448641,585472,56.71284103
1715448682,585600,56.23556137
1715448795,585984,59.19151306
1715448833,586112,59.32798386
1715448911,586368,59.2611084
1715448948,586496,58.88711166
1715448989,586624,59.60330963
1715449027,586752,59.14309311
1715449102,587008,59.40966034
1715449139,587136,58.34495926
1715449177,587264,58.3429184
1715449215,587392,58.32855225
1715449334,587776,57.87547302
1715449374,587904,57.91144943
1715449412,588032,57.49913406
1715449606,588672,58.72860718
1715449684,588928,58.60924149
1715449762,589184,59.6475296
1715449803,589312,59.5663681
1715449844,589440,59.78633118
1715449962,589824,60.32672119
1715450000,589952,61.58625793
1715450041,590080,61.12112045
1715450075,590208,60.96754456
1715450116,590336,60.3801918
1715450156,590464,59.77501297
1715450194,590592,59.94301224
1715450232,590720,59.29605484
1715450316,590976,60.53168869
1715450357,591104,60.38325882
1715450441,591360,61.05887985
1715450481,591488,61.31710052
1715450522,591616,61.82105637
1715450563,591744,61.82409668
1715450682,592128,61.24948883
1715450722,592256,61.61629486
1715450806,592512,61.86410904
1715450844,592640,61.94916153
1715450885,592768,62.1907196
1715450922,592896,62.01789474
1715450957,593024,62.13652039
1715450994,593152,62.08399582
1715451035,593280,62.57403946
1715451073,593408,62.70555115
1715451113,593536,61.41622925
1715451154,593664,61.27463913
1715451235,593920,60.56495667
1715451273,594048,60.35000992
1715451351,594304,59.31451797
1715451392,594432,58.85556412
1715451470,594688,58.54555511
1715451507,594816,58.70716095
1715451589,595072,58.22815323
1715451626,595200,57.57518005
1715451667,595328,56.93319321
1715451705,595456,57.40812683
1715451745,595584,57.56634903
1715451786,595712,58.11247253
1715451864,595968,58.37966156
1715451942,596224,58.97813416
1715452020,596480,59.42964935
1715452058,596608,59.09304428
1715452139,596864,60.10851669
1715452180,596992,60.4806633
1715452224,597120,61.92967987
1715452264,597248,62.50827789
1715452302,597376,62.2678833
1715452342,597504,62.91691208
1715452383,597632,63.36777115
1715452551,598144,64.31773376
1715452592,598272,64.30024719
1715452633,598400,64.48603058
1715452714,598656,64.43421936
1715452758,598784,64.37153625
1715452798,598912,64.23910522
1715452876,599168,63.93593216
1715452955,599424,63.6040535
1715453039,599680,63.2373848
1715453123,599936,63.69119644
1715453204,600192,63.21132278
1715453245,600320,63.21882248
1715453289,600448,63.33142471
1715453329,600576,63.05905533
1715453410,600832,63.28293228
1715453451,600960,62.52402878
1715453498,601088,63.82671356
1715453535,601216,62.67091751
1715453576,601344,63.65187454
1715453617,601472,63.09920883
1715453723,601856,61.85818863
1715453761,601984,61.52967834
1715453883,602368,61.40987778
1715453923,602496,60.08623886
1715453964,602624,60.27558517
1715454042,602880,60.71724319
1715454083,603008,61.14476013
1715454205,603392,60.16469193
1715454248,603520,60.95188904
1715454292,603648,61.7918663
1715454373,603904,62.4653511
1715454414,604032,62.09906769
1715454539,604416,63.51565552
1715454582,604544,64.69212341
1715454626,604672,64.89396667
1715454704,604928,65.79100037
1715454826,605312,64.21169281
1715454867,605440,63.32794571
1715454995,605824,63.97098541
1715455035,605952,63.77848816
1715455076,606080,63.42135239
1715455235,606592,61.48236847
1715455319,606848,61.94771576
1715455360,606976,61.46039581
1715455401,607104,61.02543259
1715455444,607232,60.93510437
1715455485,607360,61.0109787
1715455529,607488,61.93173599
1715455569,607616,62.88065338
1715455691,608000,62.28422165
1715455732,608128,61.81718826
1715455772,608256,61.60565948
1715455816,608384,61.18766785
1715455900,608640,61.13834763
1715455984,608896,61.26305771
1715456025,609024,62.04629517
1715456153,609408,62.859272
1715456196,609536,63.03942871
1715456287,609792,61.43609619
1715456327,609920,61.34792328
1715456371,610048,62.1236496
1715456412,610176,62.32810593
1715456452,610304,62.6174736
1715456496,610432,64.05937195
1715456624,610816,63.74266815
1715456664,610944,63.43995285
1715456827,611456,62.94810104
1715456870,611584,63.33459091
1715456911,611712,62.87023163
1715456955,611840,62.92207718
1715456995,611968,62.34570313
1715457076,612224,64.03354645
1715457120,612352,64.05033112
1715457204,612608,64.90807343
1715457248,612736,64.7589035
1715457332,612992,65.2383194
1715457416,613248,64.85791016
1715457457,613376,65.06680298
1715457498,613504,65.19681549
1715457541,613632,65.49008942
1715457629,613888,66.68508911
1715457669,614016,67.01491547
1715457753,614272,66.95922089
1715457794,614400,66.83640289
1715457878,614656,66.0318222
1715457919,614784,65.53806305
1715458006,615040,65.28250122
1715458044,615168,64.46238708
1715458087,615296,64.35289001
1715458131,615424,64.20052338
1715458256,615808,63.92068481
1715458340,616064,63.9824791
1715458384,616192,61.20911789
1715458427,616320,60.7558136
1715458468,616448,60.30773926
1715458599,616832,61.29824829
1715458639,616960,60.75820541
1715458683,617088,60.98133087
1715458764,617344,60.57341003
1715458805,617472,61.26189423
1715458845,617600,60.16131592
1715458886,617728,60.25777435
1715458930,617856,59.32766342
1715459011,618112,60.06125259
1715459226,618752,64.07855988
1715459310,619008,64.03520203
1715459560,619776,63.3717308
1715459601,619904,63.86894989
1715459688,620160,64.99742889
1715459728,620288,64.9642334
1715459816,620544,64.56150818
1715459856,620672,64.70930481
1715459981,621056,64.16498566
1715460025,621184,64.33590698
1715460109,621440,64.46403503
1715460153,621568,64.22622681
1715460193,621696,64.98275757
1715460237,621824,64.80951691
1715460284,621952,64.6529007
1715460374,622208,66.87705994
1715460458,622464,66.82079315
1715460502,622592,67.13739014
1715460545,622720,67.28805542
1715460589,622848,67.05184937
1715460629,622976,67.35229492
1715460673,623104,67.24803162
1715460717,623232,68.02326202
1715460888,623744,68.42146301
1715460929,623872,68.49030304
1715460975,624000,68.78708649
1715461016,624128,68.8805542
1715461066,624256,66.81513977
1715461197,624640,65.90280151
1715461237,624768,65.7006073
1715461278,624896,64.75162506
1715461443,625408,62.9592247
1715461484,625536,62.20956802
1715461527,625664,61.99174881
1715461658,626048,62.12556076
1715461699,626176,61.72790909
1715461786,626432,62.437397
1715461827,626560,61.5919838
1715461914,626816,61.08051682
1715461958,626944,61.37793732
1715462042,627200,62.25068283
1715462086,627328,63.09301758
1715462170,627584,63.32043076
1715462210,627712,63.06120682
1715462254,627840,64.04302979
1715462295,627968,62.08061218
1715462338,628096,61.71545029
1715462379,628224,61.72589493
1715462641,628992,63.74873734
1715462771,629376,63.97962952
1715462815,629504,63.91994095
1715462905,629760,63.98408508
1715462993,630016,64.83840942
1715463036,630144,65.79177856
1715463164,630528,66.67549133
1715463208,630656,66.95867157
1715463254,630784,66.56808472
1715463298,630912,66.86802673
1715463429,631296,67.14006805
1715463469,631424,66.61141968
1715463513,631552,65.99893951
1715463554,631680,65.71820831
1715463632,631936,65.25362396
1715463710,632192,65.63134003
1715463754,632320,65.40318298
1715463794,632448,65.32105255
1715463838,632576,64.95008087
1715463963,632960,64.37025452
1715464050,633216,64.54899597
1715464094,633344,63.99063873
1715464137,633472,63.58344269
1715464181,633600,63.28164673
1715464225,633728,63.30065536
1715464268,633856,63.73230362
1715464309,633984,63.32920074
1715464399,634240,64.40013123
1715464440,634368,64.20831299
1715464483,634496,64.14305878
1715464530,634624,64.42929077
1715464573,634752,64.15643311
1715464620,634880,64.24604797
1715464661,635008,65.17741394
1715464704,635136,65.18624878
1715464748,635264,65.54103851
1715464792,635392,65.35932159
1715464835,635520,65.36582184
1715465100,636288,65.84693146
1715465187,636544,65.44169617
1715465231,636672,65.31943512
1715465274,636800,65.14933777
1715465365,637056,65.43805695
1715465405,637184,65.37374878
1715465580,637696,65.10582733
1715465623,637824,65.86619568
1715465670,637952,66.4549942
1715465717,638080,67.10882568
1715465847,638464,67.10969543
1715465894,638592,67.21398926
1715465935,638720,67.0473175
1715465978,638848,67.47874451
1715466022,638976,67.21694183
1715466109,639232,67.18762207
1715466153,639360,67.7378006
1715466330,639872,67.9347229
1715466374,640000,67.63460541
